Product,Category,Brand,Description,Cost_Price,Sale_Price,"Image url",Date,Customer_Type,Discount_Band,Units_Sold,Total_Revenue,Total_Cost,Month,Year,Discount_Band,Discount,Total_Revenue_After_Discount
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",17,3893,2720,January,2023,Medium,10,3503.70
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",17,3893,2720,January,2023,Low,6,3659.42
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",17,3893,2720,January,2023,None,0,3893.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",13,2197,1534,January,2023,High,5,2087.15
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",13,2197,1534,January,2023,Medium,10,1977.30
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",13,2197,1534,January,2023,Low,6,2065.18
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",13,2197,1534,January,2023,None,0,2197.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",17,2873,2006,January,2023,High,5,2729.35
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",17,2873,2006,January,2023,Medium,10,2585.70
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",17,2873,2006,January,2023,Low,6,2700.62
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",17,2873,2006,January,2023,None,0,2873.00
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2023-01-12 00:00:00",Government," Low ",3,597,522,January,2023,High,5,567.15
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2023-01-12 00:00:00",Government," Low ",3,597,522,January,2023,Medium,10,537.30
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2023-01-12 00:00:00",Government," Low ",3,597,522,January,2023,Low,6,561.18
MV7,"Dynamic Microphone",Shure,"A versatile USB/XLR dynamic microphone ideal for podcasting, streaming, and vocal recording. It features built-in DSP for sound customization and excellent voice isolation, inspired by the legendary SM7B microphone.",174,199,https://absentdata.com/wp-content/uploads/2024/11/m7_gif.gif,"2023-01-12 00:00:00",Government," Low ",3,597,522,January,2023,None,0,597.00
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",11,2519,1760,January,2023,High,5,2393.05
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",11,2519,1760,January,2023,Medium,10,2267.10
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",11,2519,1760,January,2023,Low,6,2367.86
NT1-A,"Condenser Microphone",Rode,"A popular condenser microphone known for its low self-noise and clear sound quality, perfect for vocal and instrument recordings. It comes with a shock mount and pop filter, making it a great choice for home studios.",160,229,https://absentdata.com/wp-content/uploads/2024/11/nt-1_image-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",11,2519,1760,January,2023,None,0,2519.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Government," Low ",3,507,354,January,2023,High,5,481.65
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Government," Low ",3,507,354,January,2023,Medium,10,456.30
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Government," Low ",3,507,354,January,2023,Low,6,476.58
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Government," Low ",3,507,354,January,2023,None,0,507.00
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",11,1859,1298,January,2023,High,5,1766.05
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",11,1859,1298,January,2023,Medium,10,1673.10
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",11,1859,1298,January,2023,Low,6,1747.46
"Scarlett 2i2","Audio Interface",Focusrite,"A compact USB audio interface with two inputs, allowing users to connect microphones and instruments for high-quality audio recording. Known for its ease of use and low-latency performance, it’s a staple in beginner and professional setups alike.",118,169,https://absentdata.com/wp-content/uploads/2024/11/focusrite-scarlett-2i2-2-removebg-preview.png,"2023-01-12 00:00:00",Enterprise," Low ",11,1859,1298,January,2023,None,0,1859.00
